13 
34 
12 
28 
20 
26 
14 
13 
12 
18 
22 
25 
24 
47 
48 
27 
16 
41 
35 
39 
34 
29 
31 
55 
48 
54 
57 
60 
58 
54 
67 
107 
124 
131 
111 
102 
106 
75 
224 
243 
206 
206 
118 
143 
165 
286 
293 
290 
188 
168 
237 
238 
366 
260 
295 
239 
131 
266 
250 
367 
462 
472 
292 
258 
309 
263 
360 
461 
429 
331 
197 
188 
222 
206 
389 
385 
260 
161 
207 
186 
339 
258 
256 
212 
95 
182 
236 
250 
226 
247 
148 
100 
170 
141 
211 
136 
181 
116 
76 
170 
149 
276 
187 
226 
146 
80 
191 
163 
171 
220 
218 
162 
97 
88 
59 
193 
195 
269 
144 
78 
211 
194 
234 
196 
205 
107 
65 
176 
140 
248 
203 
248 
146 
78 
166 
177 
284 
183 
235 
132 
78 
139 
145 
185 
186 
201 
124 
102 
158 
171 
220 
203 
215 
116 
87 
209 
122 
269 
242 
294 
189 
156 
293 
316 
392 
374 
352 
255 
180 
298 
486 
531 
522 
539 
390 
315 
188 
402 
482 
570 
561 
419 
312 
370 
501 
532 
459 
584 
328 
301 
354 
574 
601 
596 
621 
481 
305 
457 
681 
822 
664 
736 
556 
397 
570 
758 
895 
890 
954 
708 
491 
869 
961 
1353 
793 
829 
826 
905 
1315 
1640 
2520 
2459 
2332 
1510 
1252 
1025 
1480 
1552 
2044 
1839 
1595 
1217 
1253 
1286 
1485 
1184 
1079 
986 
619 
1026 
976 
1065 
871 
770 
634 
393 
556 
676 
734 
577 
639 
429 
276 
412 
491 
434 
307 
369 
371 
266 
350 
378 
445 
353 
327 
272 
178 
275 
213 
340 
270 
337 
329 
121 
232 
316 
279 
301 
293 
237 
116 
290 
340 
335 
304 
330 
239 
175 
300 
409 
323 
303 
342 
256 
187 
337 
420 
394 
376 
430 
313 
234 
364 
414 
475 
440 
446 
355 
249 
399 
555 
545 
